Time,Time Code,Country Name,Country Code,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Agricultural land (sq. km) [AG.LND.AGRI.K2],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]","Children out of school, primary [SE.PRM.UNER]","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Exclusive breastfeeding (% of children under 6 months) [SH.STA.BFED.ZS],Expenditure on primary education (% of government expenditure on education) [SE.XPD.PRIM.ZS],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","International tourism, receipts (current US$) [ST.INT.RCPT.CD]","International tourism, number of arrivals [ST.INT.ARVL]","International tourism, number of departures [ST.INT.DPRT]","Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Mortality rate, adult, female (per 1,000 female adults) [SP.DYN.AMRT.FE]","Mortality rate, adult, male (per 1,000 male adults) [SP.DYN.AMRT.MA]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, infant, female (per 1,000 live births) [SP.DYN.IMRT.FE.IN]","Mortality rate, infant, male (per 1,000 live births) [SP.DYN.IMRT.MA.IN]",Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],"Primary education, duration (years) [SE.PRM.DURS]","Primary education, pupils (% female) [SE.PRM.ENRL.FE.ZS]","Primary education, teachers (% female) [SE.PRM.TCHR.FE.ZS]","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age) [SH.ALC.PCAP.LI]","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age) [SH.ALC.PCAP.FE.LI]","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age) [SH.ALC.PCAP.MA.LI]"
1996,YR1996,Northern Mariana Islands,MNP,100,100,100,40,8.69565217391304,..,..,..,..,..,..,..,..,..,..,..,736000,..,..,77.056,68.964,112.455,236.06,..,..,..,..,..,..,..,..,..,..
1996,YR1996,Norway,NOR,100,100,100,11320,3.09929800352641,1.35808498515396,30700,..,100,23998.8441881654,..,32.43229,5.02791307591366,4,1.26253249164501,2770000000,2746000,692000,45.6497927925058,81.07,75.37,63.729,106.706,4.4,3.9,4.9,7.37375599562261,6,48.74981,..,..,..,..
1996,YR1996,Oman,OMN,100,100,100,10710,3.46042003231018,6.33184973291227,47900,..,..,2717.75665924561,..,42.64121,3.04593990978547,..,..,..,..,..,14.5824217805056,74.998,70.177,100.752,158.437,17.9,16,19.7,36.1991174614756,6,48.04038,49.6855316162109,..,..,..
1996,YR1996,Pakistan,PAK,..,..,..,361720,46.92299709423,2.1986401608088,835000,..,..,326.731741742963,..,47.27418,4.84658128681654,..,..,590000000,369000,..,13.4028893554746,61.278,59.799,211.827,229.202,99.1,93,104.8,0.521201638149299,5,..,..,..,..,..
1996,YR1996,Palau,PLW,97.4352722167969,93.3870561723664,99.0642395019531,43,9.34782608695652,..,..,..,..,..,..,..,10.4000433504477,..,..,..,69000,..,..,68.692,59.59,204.479,390.911,25.7,22.9,28.2,..,5,..,..,..,..,..
1996,YR1996,Panama,PAN,77.4920425415039,49.9621872904785,96.6403503417969,21320,28.6790422383643,1.04433188867422,11800,..,..,1090.91811567904,25,29.69861,-5.76501591036177,2.2100000381,..,432000000,443000,188000,34.1189423219038,75.674,69.02,101.824,184.18,21.8,19.6,23.9,0,6,..,..,..,..,..
1996,YR1996,Papua New Guinea,PNG,11,2.58825841206037,63.1,10160,2.24351896833458,0.18067403133083,3700,..,..,..,58.8,..,7.73369579796399,..,..,..,..,..,46.8519014965181,63.489,59.118,227.246,308.691,59.3,55.5,62.9,10.3285381227809,6,44.78061,..,..,..,..
1996,YR1996,Paraguay,PRY,86.2600555419922,74.0779606768557,97.1614761352539,156293.585,39.3389340548704,1.80158941365471,35000,20213,..,827.939071705582,7,..,1.57378513175006,1.3400000334,..,159000000,12868000,418000,37.1857320295317,71.224,66.975,144.332,206.718,31.3,28.3,34.2,0,6,48.46295,..,..,..,..
1996,YR1996,Peru,PER,67,4.6576523999663,92,225391.587,17.608717734375,1.92225090815434,193600,561029,..,579.94038249948,53,30.66019,2.79897307912609,1.4700000286,..,773000000,..,510000,40.4877870543153,69.445,66.306,145.757,182.98,41.3,37.8,44.6,1.11407545596255,6,..,..,..,..,..
1996,YR1996,Philippines,PHL,70.2449569702148,54.6597121077381,88.1943969726563,111050,37.2438541771473,0.572458669915179,150000,1074385,..,423.589105020593,..,52.45964,5.8603478716379,..,..,1551000000,2049000,2121000,39.2212386746208,70.142,63.206,154.858,279.208,29.8,25.9,33.4,0.00479879248717541,6,48.46846,..,..,..,..
1996,YR1996,Poland,POL,100,100,100,184740,60.3153873779751,1.56435198940116,272900,..,..,3159.0418173811,..,..,6.09387747385628,5.5,19.7949669196707,8764000000,87439000,44713000,45.6708636661795,76.6,68.1,91.437,240.011,11.5,10.3,12.5,0.0133583590986962,6,48.55648,..,..,..,..
1996,YR1996,Portugal,PRT,100,100,100,37300,40.7650273224044,2.13837155603952,104000,..,..,3197.25515193098,..,30.20131,3.50424650819376,4,3.06897732509789,5572000000,9730000,..,44.4321533771672,79,71.7,71.581,172.324,7,6.3,7.7,0,6,47.56259,..,..,..,..
1996,YR1996,Puerto Rico (US),PRI,100,100,100,3090,34.836527621195,..,..,..,..,..,..,..,2.31370752929453,3.3199999332,..,1898000000,4110000,1184000,38.2215166139747,78.403,69.719,84.698,214.469,..,..,..,0,8,..,..,..,..,..
1996,YR1996,Qatar,QAT,100,100,100,660,5.68475452196382,3.62329965916418,11800,..,..,11687.6709532172,..,..,4.37391057029394,..,..,..,..,..,16.0159056713851,75.388,74.01,83.905,84.539,12.2,11.3,13.1,36.8699208406966,6,48.99965,79.4508895874023,..,..,..
1996,YR1996,Romania,ROU,100,100,100,147820,64.4039735099338,3.37806699646121,307500,..,..,2430.3015287499,..,36.4129,3.90770208816159,7.5599999428,..,670000000,5205000,5748000,43.4117312192383,73.1,65.3,125.052,286.653,21.9,19.5,24.2,1.42614316633189,4,48.68081,84.4123916625977,..,..,..
1996,YR1996,Russian Federation,RUS,100,100,100,2161110,13.1952331059546,2.28514366396723,1622000,..,..,5016.44406640602,..,..,-3.7550694383594,11.6300001144,47.7520122009939,..,16208000,12260000,47.3675440848169,72.4,59.62,149.678,439.378,17.5,14.9,20,6.32131864255256,3,..,..,..,..,..
1996,YR1996,Rwanda,RWA,..,..,24.998462677002,16010,64.8966355897852,1.90941451145482,40000,..,..,23.5512830679392,..,..,12.7456957645316,..,..,6000000,..,..,44.7237864835411,44.24,40.612,480.43,569.554,128,120.8,134.8,0,6,..,..,..,..,..
1996,YR1996,Samoa,WSM,84.7669982910156,81.1808712088695,97.7710342407227,510,18.0212014134276,..,..,..,..,..,..,..,7.17896881783187,..,..,40398021.697998,..,..,36.5402281572047,73.026,66.95,132.433,226.205,18.7,16.9,20.5,0,6,47.59542,71.8728866577148,..,..,..
1996,YR1996,San Marino,SMR,100,100,100,10,16.6666666666667,..,..,..,..,..,..,31.02503,..,..,..,..,3345000,..,..,81.868,76.73,41.886,87.64,6.8,6.1,7.4,..,5,47.70723,88.4792633056641,..,..,..
1996,YR1996,Sao Tome and Principe,STP,..,..,..,280,29.1666666666667,5.3248136315229,1000,..,..,..,..,..,1.50000107570656,..,..,..,6400.00009536743,..,45.5005324813632,62.7,58.533,210.73,282.058,61.8,55.2,68,..,4,48.90084,..,..,..,..
1996,YR1996,Saudi Arabia,SAU,100,100,100,1517831.25,70.6069828672971,4.38335415733516,178500,..,..,6836.1606879151,31,..,3.30468254228352,..,1.2220676203731,..,..,..,14.1842393738655,73.109,69.776,116.812,159.659,25.9,24.5,27.2,33.4650950203584,6,..,..,..,..,..
1996,YR1996,Senegal,SEN,30.5211772918701,5.7664919620875,68.0439987182617,89070,46.2629200644055,0.685510861210447,17400,779609,..,108.194384612178,..,..,2.01997720854131,0.4499999881,..,164000000,..,..,33.0060872576532,58.543,55.713,226.999,281.119,76.6,69.5,83.3,0.00132014246226026,6,43.89975,26.1016902923584,..,..,..
1996,YR1996,Serbia,SRB,100,100,100,35370,..,4.33436656186003,151900,..,..,3843.91089956489,..,..,6.16496191380251,..,..,..,..,..,43.9188038175526,75.615,70.109,101.928,188.415,15.1,13.5,16.6,0.374713227300187,4,..,..,..,..,..
1996,YR1996,Seychelles,SYC,92.552490234375,86.1666082810887,99.0003433227539,40,8.69565217391304,..,1300,554,..,..,..,22.79841,9.99794595219808,..,..,182000000,142000,29000,..,77.4,66,113.065,280.608,11.9,11,12.6,0,6,49.44366,88.2148971557617,..,..,..
1996,YR1996,Sierra Leone,SLE,..,..,..,28100,38.9304516486561,0.97996686405377,15000,..,..,..,..,..,1.75382027943417,..,..,29000000,..,..,51.4749154615252,44.907,42.165,392.054,448.445,131.4,121.8,140.6,0,7,..,..,..,..,..
1996,YR1996,Singapore,SGP,100,100,100,12,1.7910447761194,3.46466805570763,65500,..,..,6312.68552299504,..,..,7.47139086002002,..,..,7402000000,7292000,3305000,38.062314303049,78.9,74.4,74.941,134.237,3.8,3.5,4.1,0,6,47.57702,..,..,..,..
1996,YR1996,Sint Maarten (Dutch part),SXM,100,..,99.8361511230469,..,..,..,..,..,..,..,..,..,..,..,..,..,1022000,..,..,75.424,71.039,94.563,142.726,..,..,..,..,..,..,..,..,..,..
1996,YR1996,Slovak Republic,SVK,100,100,100,24440,50.8108108108108,1.85086772332943,46600,..,..,5150.40772432747,..,31.07429,6.11957878556568,8.3000001907,5.77582786155949,681000000,..,..,45.2128855345552,76.7,68.8,84.457,220.244,9.7,8.5,10.8,0.0223281669641781,4,48.9178,..,..,..,..
1996,YR1996,Slovenia,SVN,100,100,100,5250,26.0675273088381,1.48862815234228,14050,..,..,5365.50828008054,..,..,2.91361775262531,5.6599998474,9.86445061546851,1280000000,832000,..,46.157750084232,78.3,70.8,82.355,180.221,5.8,5.2,6.3,8.94628877796405E-05,4,48.83292,92.0149993896484,..,..,..
1996,YR1996,Solomon Islands,SLB,..,..,..,730,2.60807431225438,..,..,..,..,..,..,..,1.6099076346426,..,..,16000000,10300.0001907349,..,47.0673654329075,69.438,64.615,172.748,254.894,24.6,22.7,26.5,0,6,..,..,..,..,..
1996,YR1996,"Somalia, Fed. Rep.",SOM,..,..,..,440610,70.2346415022157,16.5160767491076,225000,..,..,..,..,..,8.04601505002967,..,..,..,..,..,31.9005453241519,52.099,48.972,318.383,378.475,104.3,97.3,110.9,..,6,..,..,..,..,..
1996,YR1996,South Africa,ZAF,57.6,23.7916102466752,85.2983245849609,978900,80.6947547172922,1.57758505391719,277900,..,..,4405.3790905564,..,..,4.29999999726792,..,7.35411972085331,3137000000,5186000,..,43.4834951337263,64.462,57.778,263.19,408.93,46.1,41.9,50.1,0.517240207134734,7,..,..,..,..,..
1996,YR1996,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.4546597938431,34.474,29.882,623.612,723.944,144,135.9,151.6,..,..,..,..,..,..,..
1996,YR1996,Spain,ESP,100,100,100,301390,60.3455870575044,1.67335237030986,282300,..,100,4009.08983066671,..,24.60087,2.60741117110229,4.3000001907,3.55884559338557,29751000000,55077000,..,38.006556601218,81.88,74.54,53.898,135.784,5.2,4.7,5.7,0.00635738039084368,6,48.15419,..,..,..,..
1996,YR1996,Sri Lanka,LKA,..,..,..,23270,37.1073194067932,3.18161692258527,225200,..,..,209.773595312778,..,..,3.79996720568178,..,..,282000000,315000,494000,32.2846806840533,75.041,65.481,102.167,262.746,15.6,14.2,17,0,5,48.34097,95.5998687744141,..,..,..
1996,YR1996,St. Kitts and Nevis,KNA,93.4788360595703,90.4113387972348,99.5610504150391,90,34.6153846153846,..,..,..,..,..,..,..,5.84283802585985,6.3600001335,..,68000000,172000,..,..,70.142,64.926,182.279,265.979,22.7,20.2,25.1,0,7,..,..,..,..,..
1996,YR1996,St. Lucia,LCA,..,..,..,174,28.5245901639344,..,..,..,..,..,..,..,2.92258795742219,3.3800001144,..,237000000,422000,..,40.9588771561619,72.965,68.807,147.552,199.14,16.2,14.5,17.7,0,7,..,83.4745788574219,..,..,..
1996,YR1996,St. Martin (French part),MAF,100,..,99.8361511230469,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.892,72.449,59.393,125.145,..,..,..,..,..,..,..,..,..,..
1996,YR1996,St. Vincent and the Grenadines,VCT,74.5052032470703,67.1409093785034,83.9769668579102,84.2,21.5897435897436,..,..,..,..,..,..,..,1.28791200314089,1.8500000238,..,..,216000,..,36.2662922760991,72.957,68.096,149.542,207.276,19.1,17.5,20.5,0,7,..,..,..,..,..
1996,YR1996,Sudan,SDN,29.35231590271,12.2514904189297,65.2214584350586,..,..,1.48047362059362,104000,..,..,58.4982407724177,..,..,5.9191237633176,..,..,8000000,38000,..,28.3199371823655,60.561,54.965,232.738,326.809,77.6,69.1,85.6,0.0956575689513029,..,..,..,..,..,..
1996,YR1996,Suriname,SUR,..,..,..,890,0.554490843144447,1.34696259933849,1800,..,..,..,..,..,1.00000122281456,3.7400000095,..,44000000,74000,..,34.1956388344284,66.338,60.05,234.345,370.027,31.1,27.3,34.7,4.57306400000621,6,..,..,..,..,..
1996,YR1996,Sweden,SWE,100,100,100,32970,8.09398150978164,2.17121656669195,98200,..,..,15434.2303889222,..,26.83324,1.70482128835287,4.4000000954,0.533131978766298,4534000000,2376000,..,47.846891644796,81.52,76.52,58.808,94.483,3.8,3.4,4.2,0,6,49.01214,72.3123779296875,..,..,..
1996,YR1996,Switzerland,CHE,100,100,100,15783.105,39.9284652012952,0.695304023594493,27300,..,100,7393.25636148957,..,27.4403,0.471280025458157,..,0.811634064628204,10779000000,6730000,..,43.6098758640362,82,75.94,57.374,108.872,5,4.5,5.6,0,6,48.62439,..,..,..,..
1996,YR1996,Syrian Arab Republic,SYR,..,..,..,137900,75.0353683752313,12.6946096863472,529000,157810,..,877.474280375206,..,43.63185,9.82556940470964,1.5,..,..,2435000,1871000,19.2382130309089,72.367,68.141,129.368,191.257,24.7,22.1,27.1,5.79836509975941,6,46.64604,64.5908584594727,..,..,..
1996,YR1996,Tajikistan,TJK,..,..,..,45850,32.7593598170906,1.56750475921126,23500,..,..,2244.6135949703,..,..,-16.6999984353389,7.4699997902,..,..,699.999988079071,..,36.5690189021063,63.521,58.129,185.59,288.491,80.3,72,88.1,0.428948082920156,4,48.02804,54.0148391723633,..,..,..
1996,YR1996,Tanzania,TZA,9.4,2.50879709356004,35.5,334219.9,37.7308534657936,0.243216440134199,36000,2952834,..,60.299048380195,29,..,4.54436680394173,..,..,..,326000,148000,49.3186190089457,52.412,49.873,385.13,427.623,99.2,94.2,104.1,0,7,49.45991,43.6568908691406,..,..,..
1996,YR1996,Thailand,THA,..,..,..,215240,42.1303998903874,1.18162746165882,393500,..,..,1384.8950495113,..,44.48079,5.65194446499471,..,..,10367000000,7244000,1845000,45.4606647478758,74.255,65.918,128.995,273.046,22.6,19.9,25.2,0.181677746071039,6,..,..,..,..,..
1996,YR1996,Timor-Leste,TLS,..,..,..,3420,22.9993275050437,..,..,..,..,..,..,..,7.9821850008766,..,..,..,..,..,44.7476917237605,49.916,46.788,345.313,421.723,131.8,125.2,138.1,..,6,..,..,..,..,..
1996,YR1996,Togo,TGO,..,..,..,32900,60.4890604890605,0.513732463939933,7800,157400,..,98.954533340906,..,48.80585,8.83621162979911,..,..,..,58000,..,47.1954159257064,54.587,53.027,307.902,340.961,78.5,71.1,85.6,0,6,40.89102,14.4848003387451,..,..,..
1996,YR1996,Tonga,TON,82.5543670654297,78.6292575166609,95.7714309692383,330,45.8333333333333,..,..,..,..,..,..,..,0.0929181768768501,..,..,..,31000,..,38.3158832702161,72.859,65.312,151.837,278.565,15.1,13.3,16.8,0,6,46.44955,68.1592025756836,..,..,..
1996,YR1996,Trinidad and Tobago,TTO,..,..,..,760,14.8148148148148,1.2090500021027,6900,24731,..,3144.67826044178,..,..,7.13447746480871,5.1100001335,..,262000000,317000,248000,39.363338800342,70.548,65.535,172.386,246.918,27.4,24.9,29.8,12.5094687850089,7,49.17634,73.8349761962891,..,..,..
1996,YR1996,Tunisia,TUN,90.4,74.9412991978345,99.9270782470703,93240,60.0154479917611,1.91122240137186,58000,72205,..,768.632230565569,..,40.00928,7.14608096782061,2,..,1895000000,3885000,1428000,23.7924781535746,73.604,69.095,82.097,145.292,29.7,26.7,32.5,2.73801506099416,6,47.10816,48.5597915649414,..,..,..
1996,YR1996,Turkiye,TUR,..,..,..,393640,51.1466548861141,3.15231952680974,707200,..,..,1274.14939652275,..,..,7.37966447375686,2.5,80.4121511388042,..,8614000,4261000,28.376340593861,73.933,66.797,87.89,191.946,41.2,38.7,43.6,0.144998969825136,5,..,..,..,..,..
1996,YR1996,Turkmenistan,TKM,..,..,..,355000,75.5431660034473,1.29993839736372,18000,..,..,1446.35595460314,..,..,6.69999216064754,8.0100002289,..,13000000,282000,29000,51.763330326624,67.046,60.066,167.112,298.66,67.1,57.1,76.7,25.922048776799,4,..,..,..,..,..
1996,YR1996,Turks and Caicos Islands,TCA,92.9663467407227,63.1257800417762,99.998420715332,10,1.05263157894737,..,..,..,..,..,..,..,..,..,..,99000000,..,..,..,74.281,70.519,144.314,176.006,9.9,7.7,12,..,6,..,..,..,..,..
1996,YR1996,Tuvalu,TUV,..,..,..,20,66.6666666666667,..,..,..,..,..,..,..,-5.96137047461905,..,..,..,1000,..,..,65.255,60.011,243.157,339.875,40.3,34.7,45.6,..,6,..,..,..,..,..
1996,YR1996,Uganda,UGA,2.81110429763794,..,36.699535369873,121720,60.9178719783795,0.646510762583924,51500,..,..,27.2236365220627,..,..,9.07211457909349,..,..,..,174000,..,49.8321331666549,49.677,45.842,456.283,518.16,98.1,90.1,105.8,0,7,46.30359,..,..,..,..
1996,YR1996,Ukraine,UKR,100,100,100,418400,72.2188659704842,1.96472187821351,466800,..,..,3050.28047318605,..,..,-10,10.8400001526,..,448000000,6750000,..,49.9676629001921,72.763,61.547,143.877,386.135,19.4,17.2,21.6,0.739944616412603,3,..,..,..,..,..
1996,YR1996,United Arab Emirates,ARE,100,100,100,3870,5.44916924809913,4.43140956034328,65500,..,..,9595.14375776689,..,..,5.79840406919965,2.6400001049,..,743000000,..,..,10.9769059289554,74.238,70.65,128.959,182.195,9.2,8.1,10.4,19.1112827067212,6,48.11455,69.3643493652344,..,..,..
1996,YR1996,United Kingdom,GBR,100,100,100,174940,72.3101723639069,0.776722996539681,221000,..,..,5815.82840427425,..,29.65465,2.58199387517438,4.5999999046,2.85178236397749,29181000000,25163000,42050000,45.0193744940757,79.7,74.6,71.238,116.981,5.9,5.2,6.6,0.692863039051656,6,..,..,..,..,..
1996,YR1996,United States,USA,100,100,100,4163060,45.4534139247251,1.13285269278134,1572100,..,99.4478204839605,12854.2989079193,..,..,3.77277269138068,3.9000000954,2.93120419993441,102196000000,82756000,76803000,44.9309028674547,79.1,73.1,87.123,158.008,7.7,6.9,8.4,0.35131163624796,6,..,86.4823989868164,..,..,..
1996,YR1996,Uruguay,URY,95.9,62.0482294524734,99.315544,149410,85.3673865843904,1.81934557069619,26520,..,..,1656.72589544912,..,30.41487,5.57795776385868,4.3899998665,..,890000000,2258000,..,40.6794555958254,78.05,69.762,91.357,184.175,17.7,15.4,19.9,0,6,48.63401,97.0002365112305,..,..,..
1996,YR1996,Uzbekistan,UZB,99.6,99.2830513335245,100,276400,64.974141984015,0.517978994600519,46000,..,..,1817.83292817856,2.5,..,1.70000000306203,7.9299998283,..,15000000,173000,..,39.6564605662028,68.072,61.593,155.816,273.916,60.3,51.8,68.3,3.209285723044,4,48.44639,80.4194030761719,..,..,..
1996,YR1996,Vanuatu,VUT,14.7923612594604,..,74.9603652954102,1670,13.6997538966366,..,..,..,..,..,50,..,2.3273354164422,..,..,..,103000,11000,44.7271975750896,71.299,66.374,149.008,225.743,23.1,21.6,24.5,0,6,..,..,..,..,..
1996,YR1996,"Venezuela, RB",VEN,98.484130859375,90.5297469482926,99.743034362793,216260,24.5178844736693,0.844423427683578,79000,..,..,2640.35396875834,..,..,-0.197837256663462,1.4700000286,..,1026000000,960000,511000,38.248330179394,75.091,68.896,112.794,201.445,20.8,18.3,23.2,23.0648781099677,6,48.63927,..,..,..,..
1996,YR1996,Viet Nam,VNM,..,..,..,76820,23.6013395188792,1.70363747142402,622000,..,..,186.996506268272,..,..,9.34001749939179,..,..,..,1607000,..,49.7494899701083,75.019,67.485,101.615,196.411,26.8,22.7,30.6,3.55958705591895,5,..,..,..,..,..
1996,YR1996,Virgin Islands (U.S.),VIR,100,100,100,80,22.8571428571429,..,..,..,..,..,..,..,..,18.6800003052,..,781000000,1779000,..,48.3335398339735,74.998,68.316,106.673,208.502,..,..,..,..,6,..,..,..,..,..
1996,YR1996,West Bank and Gaza,PSE,..,..,..,4699.805,78.0698504983389,..,..,..,..,..,..,..,1.21453753437805,1.2000000477,..,242000000,220000,..,14.8431498610095,71.473,68.48,135.659,176.156,30.3,28.4,32,..,4,48.75601,..,..,..,..
1996,YR1996,"Yemen, Rep.",YEM,44.399169921875,29.1963538905913,91.8909683227539,237550,44.9930867284126,2.92132023851536,112000,..,..,110.262836220065,..,..,4.63496731668951,0.6899999976,..,..,..,..,20.833943028517,62.836,58.93,201.507,267.904,86.3,79.6,92.8,36.2783449702496,6,..,..,..,..,..
1996,YR1996,Zambia,ZMB,17.3,1.80335801462763,44.1,218340,29.3708551366039,0.82366187176086,23000,..,..,709.569346160001,..,..,6.21854648894293,..,..,..,264000,..,45.5863183317051,46.718,44.714,498.391,527.354,97.1,91.1,102.9,0,7,47.71296,43.277271270752,..,..,..
1996,YR1996,Zimbabwe,ZWE,32.3372955322266,7.12563619406345,85.5884094238281,141123.606,36.4801876696394,1.58480310777933,64800,..,..,897.085234747759,..,..,10.3606967662627,..,..,232000000,1597000,69000,48.8520693908976,51.135,46.94,529.306,621.463,58.6,52,64.9,0,7,49.23829,44.114688873291,..,..,..
1996,YR1996,Africa Eastern and Southern,AFE,..,..,..,5077697.671,41.6354512373345,0.903053713763235,1296000,..,..,706.112660827831,..,..,5.45433503057018,..,..,6965505051.76962,13088654.2040979,..,47.2534900438323,53.1866333208109,49.5685294151403,359.21913571795,427.252085076234,94.2505826472937,86.3070296517009,101.81213907135,1.47381491205578,6,..,46.0134010314941,..,..,..
1996,YR1996,Africa Western and Central,AFW,32.6973945834538,12.7296914598762,73.0971960826453,3298136.58,36.460499592075,0.350638662865497,363600,..,..,130.068244893409,..,..,4.62912590430749,..,..,998165500.077464,3027134.7330724,..,46.1681076700626,50.4412688691394,47.8034418701058,345.194820619672,394.798475134919,100.671326022687,92.4916306881247,108.426081681054,13.0490141302415,6,..,39.7124710083008,..,..,..
1996,YR1996,Arab World,ARB,..,59.4519572935105,..,3863891.655,34.390239724671,4.34797222817182,3173100,..,..,1293.9723293449,..,..,4.82013081606465,..,..,..,..,..,20.4168325384886,67.491263909108,63.6782428484716,165.830218041935,229.919183992467,52.7934865063999,48.6884987623523,56.6578792596522,21.2306661475457,6,44.0141,51.9010391235352,..,..,..
1996,YR1996,Caribbean small states,CSS,..,..,..,14350.2,3.60080447123852,1.22732661071919,16900,..,..,..,..,..,4.93008329646911,4.40442548742184,..,4494059063.77796,9027600.36307626,..,38.7269283669221,70.512891334924,64.8630992569323,179.065982963724,271.389407475624,29.1914616025804,25.7927215839766,32.4132243684993,4.51508465929085,7,49.12217,80.9576110839844,..,..,..
1996,YR1996,Central Europe and the Baltics,CEB,100,100,100,610780,55.2698565814275,2.18596030982674,1064650,..,..,3426.23406227165,..,..,4.48605216559601,7.26824655678557,18.702718381387,..,199135866.285172,90797125.6919447,45.3101126509232,75.5773485998969,67.3069325280355,102.379066979704,252.967732680674,13.1100489114543,11.6695037968402,14.4201702154053,0.223064882641393,4,48.557,85.704963684082,..,..,..
1996,YR1996,Early-demographic dividend,EAR,59.8705895933578,42.5400977950824,90.2810616958539,13122375.989,39.5929452095222,1.17775938852038,9985150,..,..,640.104107321424,..,..,5.77284559888895,..,..,..,170263612.534375,172629924.007391,30.149419027027,64.2895223988975,61.2885132228985,194.407955640278,253.39408979055,66.5883727915182,63.3012735909957,69.7557058414857,5.72785791001705,6,45.23303,49.9084510803223,..,..,..
1996,YR1996,East Asia & Pacific,EAS,..,..,..,12399253.515,50.8256765217857,0.918036449063111,9448270,..,..,1442.88491268672,..,..,5.64345136228594,3.80351367114733,..,..,124181141.766899,105058885.908282,44.1780902496921,73.1961564937194,67.8012089883871,108.564876848541,177.888973701847,38,35,40.7,0.415132696734274,6,47.69239,52.6366004943848,..,..,..
1996,YR1996,East Asia & Pacific (excluding high income),EAP,..,..,..,7530149.86,47.2908502192348,0.870767771724733,7986800,..,..,727.634230554464,..,..,9.10639468207894,2.54090834587836,..,..,77174405.7546309,20926449.3106902,44.6988251136205,72.0822764873862,66.8930626498479,115.175071077218,184.766320002266,40.3298364053222,37.0974699588256,43.3369414138756,1.89970525921861,5.5,47.63072,51.6771392822266,..,..,..
1996,YR1996,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,7504954.64,47.4903088022948,0.754707640840901,6817800,..,..,726.696362060108,..,..,9.10574277454266,2.54090834587836,..,..,76266007.7297434,20667597.4655224,44.6270772744299,72.1987983649666,67.0135242921153,114.513195744402,183.656769711246,39.9830376013387,36.7952615321446,42.9496792015172,1.89970525921861,6,47.62198,51.3710899353027,..,..,..
1996,YR1996,Euro area,EMU,100,100,100,1301562,47.6246213597696,1.68697616272445,2468750,..,..,5653.91742066674,..,23.897695,1.74305936677388,7.48314320819095,2.57299919930232,..,..,..,41.9185563236907,80.6895055382359,73.7829436478695,65.4110833116101,142.214837132044,5.65643812834415,5.04029247526319,6.2631917758313,0.0177536240841611,5,48.39049,80.0077209472656,..,..,..
1996,YR1996,Europe & Central Asia,ECS,99.9705930821807,99.905191454957,99.9989890335989,8291139.115,30.2465492411939,1.92610521776319,7475750,..,..,4671.30538923532,..,..,1.80849857907965,7.89064997367619,3.06897732509789,..,647080737.694084,..,43.7347099403091,76.4478978705352,68.2832880010226,99.5889986169199,236.466137742978,22.1,19.6,24.4,0.487483958253826,4,48.46868,81.0496826171875,..,..,..
1996,YR1996,Europe & Central Asia (excluding high income),ECA,..,..,..,4044428,69.0714693947189,2.35936391719144,2105200,..,..,2178.84763521782,..,..,3.93551434243618,7.38205664594274,..,..,47928374.3377919,..,42.4433152354778,72.0279482909295,63.6047735196244,126.696041222459,286.473388572736,43.8404114551484,39.3633359158104,48.115342600952,1.36917841247374,4,48.42224,73.4043807983398,..,..,..
1996,YR1996,Europe & Central Asia (IDA & IBRD countries),TEC,99.9346510374183,99.816739269306,99.997583340682,6619088,28.7560757701323,2.36545290809216,4549800,..,..,3288.1618848003,..,..,1.02116076238805,8.75241720254238,..,..,156481486.23577,..,44.6861943710502,72.7062772300101,62.8989947424778,130.60325004908,333.348169769348,34.3521242099902,30.6522453343112,37.878047422156,3.14286424441673,4,48.43962,82.6620483398438,..,..,..
